product_id,product_code,mart_id,name,capacity,original_price,sale_price,detail_url,img_url,add_date,manufacture,capacity_2
3061002695,1002695,306,서울/강릉커피*라떼,250ml,2300,1900,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1002695,https://dnmart.co.kr/attach/list_img_4/20053017314957062_list.gif,2023-10-07,서울,No_data
306868548,868548,306,오뚜기/오즈키친*영양닭죽,450g,4250,3280,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=868548,https://dnmart.co.kr/attach/list_img_4/19110117441546305_list.gif,2023-10-07,오뚜기,No_data
306507664,507664,306,청정원/현미매운고추장 P,800g+200g,19500,14900,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=507664,https://dnmart.co.kr/attach/list_img_2/0_8801052042572_list.gif,2023-10-07,청정원,No_data
3061380831,1380831,306,청정원/파육개장,500g,4980,3800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1380831,https://dnmart.co.kr/attach/list_img_4/165_165_2101301922_578_list.jpg,2023-10-07,청정원,No_data
3061266516,1266516,306,청정원/두툼한 김밥속햄,180g,3250,2650,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1266516,https://dnmart.co.kr/attach/list_img_4/93_221113093259203_list.jpg,2023-10-07,청정원,No_data
306533280,533280,306,오뚜기/크루통컵스프*포테이토크림,72g,3350,2750,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=533280,https://dnmart.co.kr/attach/list_img_2/0_8801045050348_list.gif,2023-10-07,오뚜기,No_data
306169186,169186,306,오뚜기/생쫄면*4인분,904g,7200,6500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=169186,https://dnmart.co.kr/attach/list_img_4/19060517103955965_list.gif,2023-10-07,오뚜기,No_data
30694871,94871,306,리엔/흑모비책염모제,흑색,10000,6800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=94871,https://dnmart.co.kr/attach/list_img_ok/0_8801051194722_list_ok.jpg,2023-10-07,No_data,No_data
3061708114,1708114,306,CJ/참치액진*더풍부한맛,500g,9700,5500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1708114,https://dnmart.co.kr/attach/list_img_4/93_221210171405863_list.jpg,2023-10-07,CJ,No_data
3061362876,1362876,306,청정원/소고기미역국,450g,4980,3800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1362876,https://dnmart.co.kr/attach/list_img_4/141_141_2107121108_546_list.jpg,2023-10-07,청정원,No_data
3061703862,1703862,306,롯데/레쓰비*그란데헤이즐넛,1000ml,2500,1950,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1703862,https://dnmart.co.kr/attach/list_img_4/304_304_2307211226_823_list.jpg,2023-10-07,롯데,No_data
3061693407,1693407,306,남양/프렌치카페믹스,140+20입,21000,19800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1693407,https://dnmart.co.kr/attach/list_img_4/93_93_2207090942_230_list.jpeg,2023-10-07,No_data,No_data
30694471,94471,306,동원/복숭아*황도,400g,2750,1800,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=94471,https://dnmart.co.kr/attach/list_img_2/0_8801047151319_list.gif,2023-10-07,동원,No_data
3061524385,1524385,306,오뚜기/갈릭고르곤졸라치즈크러스트피자,460g,9700,7950,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1524385,https://dnmart.co.kr/attach/list_img_4/141_141_2105171723_208_list.jpg,2023-10-07,오뚜기,No_data
306364992,364992,306,동원/안심유 부산쫄깃사각어묵,200g*2,4350,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=364992,https://dnmart.co.kr/attach/list_img_3/0_8801047529415_list.gif,2023-10-07,동원,No_data
306164620,164620,306,온새미로/렌틸콩,800g*2,6500,5980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=164620,https://dnmart.co.kr/attach/list_img/0_8809172323168_list.GIF,2023-10-07,No_data,No_data
3061609195,1609195,306,CJ/비비고*꼬리곰탕,460g,7700,6500,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1609195,https://dnmart.co.kr/attach/list_img_4/93_230107111251916_list.jpg,2023-10-07,CJ,No_data
306916480,916480,306,엘지/페리오어드벤스*탄력모,4+4,6500,5980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=916480,https://dnmart.co.kr/attach/list_img_4/20020901481822462_list.gif,2023-10-07,LG,No_data
3061510223,1510223,306,cj/비비고*전복내장죽,420g,5800,3980,https://dnmart.co.kr/web2/web_pop_show_goods_detail_entire.html?shop_seq=306&goods_seq=1510223,https://dnmart.co.kr/attach/list_img_4/165_165_2105152058_893_list.png,2023-10-07,CJ,No_data
